3.946200000000000000e+04,3.778686594313467317e+00
3.938200000000000000e+04,3.776574237514760846e+00
3.935400000000000000e+04,3.781470163120328909e+00
3.913000000000000000e+04,3.771748543652883701e+00
3.880000000000000000e+04,3.716381189065001145e+00
3.827700000000000000e+04,3.718267891814639903e+00
3.801400000000000000e+04,3.709143254895590935e+00
3.728300000000000000e+04,3.635269962735513616e+00
3.702500000000000000e+04,3.620571093070059199e+00
3.667100000000000000e+04,3.628105626684514196e+00
3.580000000000000000e+04,3.575163735287651079e+00
3.492500000000000000e+04,3.580057001475340339e+00
3.440000000000000000e+04,3.588956419371042816e+00
3.357300000000000000e+04,3.570984948955967742e+00
3.320100000000000000e+04,3.546120819697925697e+00
3.266600000000000000e+04,3.542280573418994383e+00
3.147100000000000000e+04,3.496447320347265908e+00
3.091100000000000000e+04,3.478367581275819465e+00
2.779300000000000000e+04,3.343730630666159609e+00
2.605200000000000000e+04,3.313458879822763326e+00
2.333200000000000000e+04,3.438555090521123070e+00
2.158700000000000000e+04,3.282323964439701758e+00
1.930100000000000000e+04,3.882007810399261682e+00
1.813400000000000000e+04,3.733941631947530038e+00
1.795700000000000000e+04,3.516455912256353233e+00
1.725200000000000000e+04,3.775547508684790721e+00
1.694500000000000000e+04,3.825599746536584522e+00
1.720600000000000000e+04,3.704232549337064917e+00
1.722100000000000000e+04,3.772790583467013459e+00
1.711500000000000000e+04,3.829911254634490003e+00
1.705500000000000000e+04,3.823590063262052308e+00
1.716200000000000000e+04,3.733806998040277936e+00
1.683000000000000000e+04,3.845049139036677222e+00
1.688100000000000000e+04,3.777157000684613575e+00
1.702700000000000000e+04,3.826037857165871525e+00
1.706600000000000000e+04,3.807494072372641813e+00
1.725800000000000000e+04,3.850033169262386590e+00
1.745600000000000000e+04,3.839572850218946787e+00
1.754200000000000000e+04,3.816249833734650654e+00
1.721300000000000000e+04,3.889866818384255964e+00
1.714200000000000000e+04,3.883312380298679312e+00
1.693200000000000000e+04,3.857609921566218958e+00
1.666800000000000000e+04,3.855887536550869132e+00
1.653100000000000000e+04,3.844191494109952867e+00
1.670700000000000000e+04,3.875391884711538726e+00
1.760300000000000000e+04,3.914390836230045245e+00
1.848600000000000000e+04,3.925775187826245460e+00
2.086700000000000000e+04,3.462531358829940675e+00
2.590900000000000000e+04,3.437987404662300683e+00
2.695500000000000000e+04,3.592940209804069251e+00
2.928700000000000000e+04,3.410172625455132334e+00
3.025800000000000000e+04,3.430366128540013548e+00
3.086300000000000000e+04,3.467314729300350340e+00
3.199200000000000000e+04,3.490316607811776883e+00
3.240500000000000000e+04,3.515596196966721099e+00
3.336300000000000000e+04,3.546376510179984010e+00
3.394400000000000000e+04,3.557307501690937901e+00
3.431900000000000000e+04,3.559931434054777188e+00
3.505300000000000000e+04,3.588160325827674413e+00
3.554700000000000000e+04,3.608123182249765026e+00
3.617700000000000000e+04,3.640598733943686938e+00
3.652600000000000000e+04,3.637766947740058487e+00
3.716800000000000000e+04,3.665621184954207745e+00
3.749300000000000000e+04,3.681076090689220148e+00
3.824700000000000000e+04,3.676037916998831534e+00
3.831500000000000000e+04,3.721937744701418804e+00
3.894800000000000000e+04,3.780414098059956984e+00
3.924600000000000000e+04,3.784514785843907880e+00
3.911800000000000000e+04,3.785174325402819839e+00
3.886300000000000000e+04,3.823071695729565622e+00
3.844400000000000000e+04,3.865660445875034323e+00
3.796200000000000000e+04,3.881505747486184266e+00
3.787500000000000000e+04,3.904395228132228279e+00
3.819100000000000000e+04,3.915595529581223921e+00
3.864800000000000000e+04,3.963485783358554393e+00
3.887500000000000000e+04,4.003821111468677252e+00
3.900200000000000000e+04,4.003439385790548144e+00
3.926200000000000000e+04,4.015448589125788281e+00
3.983900000000000000e+04,4.041348825388830335e+00
3.996300000000000000e+04,4.062501257994931336e+00
4.007000000000000000e+04,4.080077710148000136e+00
4.031000000000000000e+04,4.083125605487154530e+00
4.030600000000000000e+04,4.081575609044727493e+00
3.968800000000000000e+04,4.132009029993228388e+00
3.947200000000000000e+04,4.144534145236892009e+00
3.949800000000000000e+04,4.125340823024717274e+00
3.960900000000000000e+04,4.114093346928551220e+00
3.973000000000000000e+04,4.115627917134590419e+00
3.986700000000000000e+04,4.109080051089659236e+00
3.974500000000000000e+04,4.088527170538590383e+00
3.967000000000000000e+04,4.071466855655748951e+00
3.941700000000000000e+04,4.048771598476814226e+00
3.910100000000000000e+04,4.039286152476040392e+00
3.884400000000000000e+04,4.021293593963089386e+00
3.841000000000000000e+04,3.993072845382273695e+00
3.825900000000000000e+04,3.953736401713500825e+00
3.856100000000000000e+04,3.964862351209604618e+00
3.878100000000000000e+04,3.904027213519570605e+00
3.903500000000000000e+04,3.894003921313137440e+00
3.913000000000000000e+04,3.893740157060546991e+00
3.933200000000000000e+04,3.862775314837859408e+00
3.910100000000000000e+04,3.851056638721158887e+00
3.898300000000000000e+04,3.842799942555275461e+00
3.862300000000000000e+04,3.811068619390299173e+00
3.834000000000000000e+04,3.770845102999520027e+00
3.784200000000000000e+04,3.749543917474388977e+00
3.758000000000000000e+04,3.720907443505643730e+00
3.700600000000000000e+04,3.703363451031914888e+00
3.682300000000000000e+04,3.686607600328690282e+00
3.633000000000000000e+04,3.655082451397368093e+00
3.588200000000000000e+04,3.609161145596032849e+00
3.537600000000000000e+04,3.616636465943024792e+00
3.446700000000000000e+04,3.618490128449900922e+00
3.432700000000000000e+04,3.606749168750765122e+00
3.335000000000000000e+04,3.549684841489844978e+00
3.289700000000000000e+04,3.525817270601131259e+00
3.175900000000000000e+04,3.487827582560147466e+00
3.133300000000000000e+04,3.506404730087563149e+00
3.034000000000000000e+04,3.470116289577590329e+00
2.901700000000000000e+04,3.438984100841208313e+00
2.724800000000000000e+04,3.360784898255890329e+00
2.276600000000000000e+04,3.584866372247251576e+00
2.021800000000000000e+04,3.210340864300597730e+00
1.743000000000000000e+04,3.715696123788632121e+00
1.688800000000000000e+04,3.853137611830391496e+00
1.695300000000000000e+04,3.825039842999453654e+00
1.674700000000000000e+04,3.815632866613626994e+00
1.682500000000000000e+04,3.813497819642381881e+00
1.672900000000000000e+04,3.730463009638147032e+00
1.695600000000000000e+04,3.800974648609534157e+00
1.703700000000000000e+04,3.819417111385288610e+00
1.688600000000000000e+04,3.787288928579326974e+00
1.673100000000000000e+04,3.840920783502633107e+00
1.639400000000000000e+04,3.898582314712990549e+00
1.715200000000000000e+04,3.822285649673097474e+00
1.729500000000000000e+04,3.826157243216372628e+00
1.747300000000000000e+04,3.820503266068068449e+00
1.744900000000000000e+04,3.827168535504587688e+00
1.725700000000000000e+04,3.837090043145734430e+00
1.713800000000000000e+04,3.825286071740327642e+00
1.683600000000000000e+04,3.860363573048854136e+00
1.684500000000000000e+04,3.839234932183052340e+00
1.733100000000000000e+04,3.826674591420964777e+00
1.820000000000000000e+04,3.496600294966202505e+00
2.013500000000000000e+04,3.896431349302244218e+00
2.451700000000000000e+04,3.607208695329213288e+00
2.871600000000000000e+04,3.409110032519502287e+00
3.071500000000000000e+04,3.475255326060731509e+00
3.196800000000000000e+04,3.512374632774902583e+00
3.314700000000000000e+04,3.536859272641818652e+00
3.391200000000000000e+04,3.575668521099113928e+00
3.499300000000000000e+04,3.601986175736507700e+00
3.573800000000000000e+04,3.623003184331603066e+00
3.657600000000000000e+04,3.648448165122718745e+00
3.711300000000000000e+04,3.654880821158554838e+00
3.787300000000000000e+04,3.647359454969552495e+00
3.843900000000000000e+04,3.696919132014627962e+00
3.901500000000000000e+04,3.724337314498458618e+00
3.950300000000000000e+04,3.774591833603089697e+00
3.982300000000000000e+04,3.797726253957127707e+00
3.974300000000000000e+04,3.803056554771380160e+00
3.967100000000000000e+04,3.816162326252709569e+00
3.889800000000000000e+04,3.838819923872664130e+00
3.867400000000000000e+04,3.880075762362088287e+00
3.849200000000000000e+04,3.887820327972933310e+00
3.842700000000000000e+04,3.916305052941766895e+00
3.912100000000000000e+04,3.938638619722865553e+00
3.944900000000000000e+04,3.965372952595732858e+00
3.960600000000000000e+04,3.966479500019458815e+00
3.995900000000000000e+04,4.005034114419939506e+00
4.011800000000000000e+04,4.018141886960608034e+00
4.047100000000000000e+04,3.970103195786573558e+00
4.057000000000000000e+04,4.029633281594073857e+00
4.053900000000000000e+04,4.064790252782731983e+00
4.041500000000000000e+04,4.058082174241483209e+00
4.038100000000000000e+04,4.096139572164718246e+00
4.051300000000000000e+04,4.095541656630507177e+00
4.035000000000000000e+04,4.121477340714161386e+00
4.026600000000000000e+04,4.078438658643713133e+00
4.024600000000000000e+04,4.110053071492481891e+00
4.033200000000000000e+04,4.071071257795355613e+00
4.065900000000000000e+04,4.058009463144954587e+00
4.072800000000000000e+04,4.051056968409627146e+00
4.065500000000000000e+04,4.035189722468977891e+00
4.039200000000000000e+04,4.027497839471679164e+00
4.011700000000000000e+04,3.971674524555501851e+00
3.990100000000000000e+04,3.981891473548666571e+00
3.955700000000000000e+04,3.926489307580375510e+00
3.961300000000000000e+04,3.919740152898949503e+00
3.908500000000000000e+04,3.894668702238980984e+00
3.890600000000000000e+04,3.894950025795403725e+00
3.905400000000000000e+04,3.863658661129111938e+00
3.917700000000000000e+04,3.836427386457240463e+00
3.958200000000000000e+04,3.794534191818843993e+00
3.939700000000000000e+04,3.780101759596615985e+00
3.947100000000000000e+04,3.762162644805376210e+00
3.925500000000000000e+04,3.754951052333623363e+00
3.924100000000000000e+04,3.717755940458006059e+00
3.884200000000000000e+04,3.727704601895263981e+00
3.879300000000000000e+04,3.701043774918528761e+00
3.823200000000000000e+04,3.715019278432813543e+00
3.787500000000000000e+04,3.697017823974999118e+00
3.719100000000000000e+04,3.620028562833530916e+00
3.703900000000000000e+04,3.623534447556647997e+00
3.611900000000000000e+04,3.591014409342407010e+00
3.566800000000000000e+04,3.608903705899229042e+00
3.478600000000000000e+04,3.583860795919963316e+00
3.439300000000000000e+04,3.569946278143329543e+00
3.339700000000000000e+04,3.549906180874828454e+00
3.312700000000000000e+04,3.531023848106471519e+00
3.194100000000000000e+04,3.497437154794209579e+00
3.125300000000000000e+04,3.480703051636566681e+00
2.870100000000000000e+04,3.376250124179586809e+00
2.572200000000000000e+04,3.318357055169022907e+00
2.355700000000000000e+04,3.297842755197172515e+00
2.179500000000000000e+04,3.349115781442883577e+00
1.980900000000000000e+04,3.680323671356673376e+00
1.837800000000000000e+04,3.666820824347266417e+00
1.737200000000000000e+04,3.796717436227922349e+00
1.703100000000000000e+04,3.837846743946959460e+00
1.692400000000000000e+04,3.735268842856381610e+00
1.697000000000000000e+04,3.843701854627201264e+00
1.714500000000000000e+04,3.823866293382188530e+00
1.708200000000000000e+04,3.761552580409010194e+00
1.710400000000000000e+04,3.783907301072570117e+00
1.701700000000000000e+04,3.778150942745338803e+00
1.686600000000000000e+04,3.816329932353649479e+00
1.700900000000000000e+04,3.869000300988123531e+00
1.722600000000000000e+04,3.812412752869862143e+00
1.754200000000000000e+04,3.789414355028281722e+00
1.721400000000000000e+04,3.860586512979880425e+00
1.690400000000000000e+04,3.897320720588056009e+00
